	time (s)	Channel 1 (V)	Channel 2 (V)
0	-9e-06	-0.16384004	0.04006912
1	-8.996e-06	-0.16384004	0.0406952
2	-8.992e-06	-0.17644311999999998	0.04006912
3	-8.988000000000001e-06	-0.1890462	0.0406952
4	-8.984e-06	-0.1890462	0.04006912
5	-8.98e-06	-0.17644311999999998	0.04006912
6	-8.976e-06	-0.1890462	0.03944304
7	-8.972e-06	-0.20164928	0.03944304
8	-8.968e-06	-0.1890462	0.03944304
9	-8.964000000000001e-06	-0.1890462	0.04006912
10	-8.96e-06	-0.20164928	0.04006912
11	-8.956e-06	-0.20164928	0.04006912
12	-8.952e-06	-0.21425235999999998	0.03944304
13	-8.948e-06	-0.20164928	0.03944304
14	-8.944e-06	-0.21425235999999998	0.03944304
15	-8.94e-06	-0.21425235999999998	0.03881696
16	-8.936e-06	-0.22685544	0.03944304
17	-8.932e-06	-0.22685544	0.03944304
18	-8.928e-06	-0.22685544	0.03944304
19	-8.924e-06	-0.22685544	0.03881696
20	-8.920000000000001e-06	-0.22685544	0.03881696
21	-8.916e-06	-0.22685544	0.03944304
22	-8.912e-06	-0.2520616	0.03881696
23	-8.908e-06	-0.23945851999999998	0.03881696
24	-8.904e-06	-0.23945851999999998	0.03881696
25	-8.9e-06	-0.23945851999999998	0.03881696
26	-8.896000000000001e-06	-0.2520616	0.038190879999999996
27	-8.892e-06	-0.26466468	0.038190879999999996
28	-8.888e-06	-0.2520616	0.038190879999999996
29	-8.884e-06	-0.2520616	0.038190879999999996
30	-8.88e-06	-0.26466468	0.03881696
31	-8.876000000000001e-06	-0.27726776	0.0375648
32	-8.872e-06	-0.27726776	0.038190879999999996
33	-8.868e-06	-0.27726776	0.0375648
34	-8.864e-06	-0.28987083999999996	0.0375648
35	-8.86e-06	-0.28987083999999996	0.03693872
36	-8.856e-06	-0.27726776	0.03693872
37	-8.852000000000001e-06	-0.27726776	0.03693872
38	-8.848e-06	-0.30247391999999995	0.0375648
39	-8.844e-06	-0.30247391999999995	0.0375648
40	-8.84e-06	-0.30247391999999995	0.0375648
41	-8.836e-06	-0.30247391999999995	0.0375648
42	-8.832e-06	-0.30247391999999995	0.03693872
43	-8.828000000000001e-06	-0.315077	0.03693872
44	-8.824e-06	-0.30247391999999995	0.03631264
45	-8.82e-06	-0.315077	0.03693872
46	-8.816e-06	-0.315077	0.03693872
47	-8.812e-06	-0.32768008	0.03631264
48	-8.808000000000001e-06	-0.32768008	0.03693872
49	-8.804e-06	-0.32768008	0.03568656
50	-8.8e-06	-0.32768008	0.03631264
51	-8.796e-06	-0.315077	0.03568656
52	-8.792e-06	-0.32768008	0.03568656
53	-8.788e-06	-0.32768008	0.03568656
54	-8.784000000000001e-06	-0.34028316	0.03506048
55	-8.78e-06	-0.34028316	0.03506048
56	-8.776e-06	-0.34028316	0.03568656
57	-8.772e-06	-0.34028316	0.03568656
58	-8.768e-06	-0.35288623999999996	0.03693872
59	-8.764e-06	-0.34028316	0.03631264
60	-8.76e-06	-0.35288623999999996	0.03568656
61	-8.756e-06	-0.35288623999999996	0.03506048
62	-8.752e-06	-0.36548931999999995	0.03380832
63	-8.748e-06	-0.36548931999999995	0.03380832
64	-8.744e-06	-0.36548931999999995	0.0344344
65	-8.740000000000001e-06	-0.3780924	0.0344344
66	-8.736e-06	-0.3780924	0.0344344
67	-8.732e-06	-0.36548931999999995	0.03506048
68	-8.728e-06	-0.3780924	0.03506048
69	-8.724e-06	-0.3780924	0.0344344
70	-8.72e-06	-0.39069548	0.0344344
71	-8.716000000000001e-06	-0.3780924	0.03380832
72	-8.712e-06	-0.39069548	0.03318224
73	-8.708e-06	-0.40329856	0.03318224
74	-8.704e-06	-0.39069548	0.03318224
75	-8.7e-06	-0.40329856	0.03380832
76	-8.696e-06	-0.40329856	0.03380832
77	-8.692e-06	-0.40329856	0.03318224
78	-8.688e-06	-0.41590163999999996	0.03318224
79	-8.684e-06	-0.41590163999999996	0.03380832
80	-8.68e-06	-0.41590163999999996	0.03380832
81	-8.676e-06	-0.41590163999999996	0.03255616
82	-8.672000000000001e-06	-0.42850471999999995	0.03193008
83	-8.668e-06	-0.41590163999999996	0.03193008
84	-8.664e-06	-0.42850471999999995	0.03255616
85	-8.66e-06	-0.42850471999999995	0.03255616
86	-8.656e-06	-0.42850471999999995	0.03318224
87	-8.652e-06	-0.4411078	0.03255616
88	-8.648000000000001e-06	-0.42850471999999995	0.03255616
89	-8.644e-06	-0.42850471999999995	0.03255616
90	-8.64e-06	-0.4411078	0.03193008
91	-8.636e-06	-0.4411078	0.03067792
92	-8.632e-06	-0.45371088	0.031304
93	-8.628e-06	-0.45371088	0.031304
94	-8.624e-06	-0.45371088	0.03193008
95	-8.62e-06	-0.45371088	0.03193008
96	-8.616e-06	-0.46631395999999997	0.03193008
97	-8.612e-06	-0.46631395999999997	0.03193008
98	-8.608e-06	-0.47891703999999996	0.031304
99	-8.604000000000001e-06	-0.46631395999999997	0.03005184
100	-8.6e-06	-0.46631395999999997	0.02942576
101	-8.596e-06	-0.47891703999999996	0.02942576
102	-8.592e-06	-0.47891703999999996	0.02942576
103	-8.588e-06	-0.47891703999999996	0.03005184
104	-8.584e-06	-0.47891703999999996	0.031304
105	-8.580000000000001e-06	-0.47891703999999996	0.031304
106	-8.576e-06	-0.47891703999999996	0.03067792
107	-8.572e-06	-0.49152011999999995	0.03005184
108	-8.568e-06	-0.49152011999999995	0.02879968
109	-8.564e-06	-0.49152011999999995	0.02879968
110	-8.56e-06	-0.49152011999999995	0.02879968
111	-8.556e-06	-0.49152011999999995	0.02879968
112	-8.552e-06	-0.5041232	0.02942576
113	-8.548e-06	-0.5041232	0.03005184
114	-8.544e-06	-0.5041232	0.02942576
115	-8.54e-06	-0.51672628	0.02942576
116	-8.536000000000001e-06	-0.51672628	0.02942576
117	-8.532e-06	-0.5041232	0.0281736
118	-8.528e-06	-0.5041232	0.0281736
119	-8.524e-06	-0.5041232	0.02754752
120	-8.52e-06	-0.51672628	0.02754752
121	-8.516e-06	-0.51672628	0.02754752
122	-8.512e-06	-0.52932936	0.0281736
123	-8.508e-06	-0.52932936	0.0281736
124	-8.504e-06	-0.51672628	0.02879968
125	-8.5e-06	-0.54193244	0.0281736
126	-8.496e-06	-0.54193244	0.02754752
127	-8.492e-06	-0.52932936	0.02692144
128	-8.488e-06	-0.52932936	0.02629536
129	-8.484e-06	-0.54193244	0.02566928
130	-8.48e-06	-0.55453552	0.02629536
131	-8.476e-06	-0.54193244	0.02692144
132	-8.472e-06	-0.55453552	0.02754752
133	-8.468000000000001e-06	-0.55453552	0.02754752
134	-8.464e-06	-0.55453552	0.02692144
135	-8.46e-06	-0.55453552	0.02629536
136	-8.456e-06	-0.55453552	0.0250432
137	-8.452e-06	-0.55453552	0.02441712
138	-8.448e-06	-0.5671385999999999	0.02441712
139	-8.444e-06	-0.5671385999999999	0.0250432
140	-8.44e-06	-0.5671385999999999	0.02566928
141	-8.436e-06	-0.5797416799999999	0.02566928
142	-8.432e-06	-0.5671385999999999	0.02629536
143	-8.428e-06	-0.5671385999999999	0.0250432
144	-8.424e-06	-0.5797416799999999	0.0250432
145	-8.42e-06	-0.5797416799999999	0.02379104
146	-8.416e-06	-0.5797416799999999	0.02441712
147	-8.412e-06	-0.5797416799999999	0.02316496
148	-8.408e-06	-0.5797416799999999	0.02316496
149	-8.404e-06	-0.5797416799999999	0.02379104
150	-8.400000000000001e-06	-0.5797416799999999	0.0250432
151	-8.396e-06	-0.5797416799999999	0.02441712
