	time (s)	Channel 1 (V)	Channel 2 (V)
0	-0.00258	-0.51672628	-0.42126952
1	-0.002578	-0.52932936	-0.4336598
2	-0.0025759999999999997	-0.52932936	-0.4336598
3	-0.002574	-0.52932936	-0.44605008
4	-0.0025719999999999996	-0.54193244	-0.44605008
5	-0.00257	-0.55453552	-0.45844036
6	-0.002568	-0.55453552	-0.45844036
7	-0.0025659999999999997	-0.5671385999999999	-0.47083064
8	-0.002564	-0.5671385999999999	-0.47083064
9	-0.002562	-0.5671385999999999	-0.48322092
10	-0.0025599999999999998	-0.5671385999999999	-0.49561120000000003
11	-0.002558	-0.5797416799999999	-0.49561120000000003
12	-0.0025559999999999997	-0.5797416799999999	-0.49561120000000003
13	-0.002554	-0.5797416799999999	-0.49561120000000003
14	-0.002552	-0.5923447599999999	-0.50800148
15	-0.0025499999999999997	-0.6049478399999999	-0.50800148
16	-0.002548	-0.5923447599999999	-0.52039176
17	-0.0025459999999999997	-0.6049478399999999	-0.52039176
18	-0.002544	-0.6049478399999999	-0.53278204
19	-0.002542	-0.61755092	-0.53278204
20	-0.0025399999999999997	-0.630154	-0.54517232
21	-0.002538	-0.630154	-0.54517232
22	-0.0025359999999999996	-0.630154	-0.56995288
23	-0.002534	-0.64275708	-0.56995288
24	-0.002532	-0.64275708	-0.56995288
25	-0.0025299999999999997	-0.65536016	-0.56995288
26	-0.002528	-0.65536016	-0.58234316
27	-0.002526	-0.65536016	-0.59473344
28	-0.0025239999999999998	-0.66796324	-0.59473344
29	-0.002522	-0.66796324	-0.59473344
30	-0.0025199999999999997	-0.68056632	-0.60712372
31	-0.002518	-0.68056632	-0.60712372
32	-0.002516	-0.68056632	-0.619514
33	-0.0025139999999999997	-0.6931693999999999	-0.619514
34	-0.002512	-0.6931693999999999	-0.619514
35	-0.0025099999999999996	-0.7057724799999999	-0.619514
36	-0.002508	-0.7057724799999999	-0.619514
37	-0.002506	-0.7183755599999999	-0.63190428
38	-0.0025039999999999997	-0.7183755599999999	-0.63190428
39	-0.002502	-0.7309786399999999	-0.64429456
40	-0.0024999999999999996	-0.7309786399999999	-0.64429456
41	-0.002498	-0.7309786399999999	-0.64429456
42	-0.002496	-0.7309786399999999	-0.65668484
43	-0.0024939999999999997	-0.74358172	-0.66907512
44	-0.002492	-0.7561848	-0.66907512
45	-0.00249	-0.7561848	-0.66907512
46	-0.0024879999999999998	-0.7561848	-0.6814654
47	-0.002486	-0.76878788	-0.6814654
48	-0.0024839999999999997	-0.76878788	-0.69385568
49	-0.002482	-0.76878788	-0.69385568
50	-0.00248	-0.78139096	-0.69385568
51	-0.0024779999999999997	-0.78139096	-0.70624596
52	-0.002476	-0.78139096	-0.70624596
53	-0.0024739999999999996	-0.78139096	-0.71863624
54	-0.002472	-0.79399404	-0.71863624
55	-0.00247	-0.79399404	-0.73102652
56	-0.0024679999999999997	-0.80659712	-0.73102652
57	-0.002466	-0.80659712	-0.73102652
58	-0.002464	-0.8192001999999999	-0.73102652
59	-0.0024619999999999998	-0.8192001999999999	-0.7434168
60	-0.00246	-0.8192001999999999	-0.7434168
61	-0.0024579999999999997	-0.8318032799999999	-0.7434168
62	-0.002456	-0.8318032799999999	-0.7434168
63	-0.002454	-0.8318032799999999	-0.7434168
64	-0.0024519999999999998	-0.8318032799999999	-0.75580708
65	-0.00245	-0.8444063599999999	-0.75580708
66	-0.0024479999999999997	-0.8444063599999999	-0.76819736
67	-0.002446	-0.8444063599999999	-0.76819736
68	-0.002444	-0.8444063599999999	-0.76819736
69	-0.0024419999999999997	-0.8570094399999999	-0.78058764
70	-0.00244	-0.8570094399999999	-0.78058764
71	-0.002438	-0.8570094399999999	-0.78058764
72	-0.002436	-0.8696125199999999	-0.79297792
73	-0.002434	-0.8696125199999999	-0.79297792
74	-0.0024319999999999997	-0.8696125199999999	-0.8053682
75	-0.00243	-0.8822156	-0.8053682
76	-0.002428	-0.8822156	-0.81775848
77	-0.0024259999999999998	-0.8822156	-0.8053682
78	-0.002424	-0.8822156	-0.81775848
79	-0.0024219999999999997	-0.89481868	-0.81775848
80	-0.00242	-0.89481868	-0.83014876
81	-0.002418	-0.89481868	-0.83014876
82	-0.0024159999999999997	-0.89481868	-0.83014876
83	-0.002414	-0.89481868	-0.83014876
84	-0.0024119999999999996	-0.90742176	-0.84253904
85	-0.00241	-0.90742176	-0.84253904
86	-0.002408	-0.90742176	-0.84253904
87	-0.0024059999999999997	-0.90742176	-0.84253904
88	-0.002404	-0.90742176	-0.85492932
89	-0.0024019999999999996	-0.90742176	-0.85492932
