	time (s)	Channel 1 (V)	Channel 2 (V)
0	-2.25e-05	0.35288623999999996	-0.06719832
1	-2.249e-05	0.35288623999999996	-0.06719832
2	-2.248e-05	0.36548931999999995	-0.06613168
3	-2.247e-05	0.3780924	-0.06613168
4	-2.2460000000000002e-05	0.3780924	-0.06613168
5	-2.245e-05	0.3780924	-0.06613168
6	-2.2440000000000002e-05	0.39069548	-0.06506504
7	-2.243e-05	0.39069548	-0.06613168
8	-2.2420000000000002e-05	0.39069548	-0.0639984
9	-2.241e-05	0.39069548	-0.0639984
10	-2.2400000000000002e-05	0.40329856	-0.06506504
11	-2.239e-05	0.40329856	-0.0639984
12	-2.2380000000000003e-05	0.40329856	-0.0639984
13	-2.237e-05	0.40329856	-0.06293176
14	-2.2360000000000003e-05	0.40329856	-0.06293176
15	-2.235e-05	0.41590163999999996	-0.06293176
16	-2.2340000000000003e-05	0.42850471999999995	-0.06186512
17	-2.233e-05	0.42850471999999995	-0.06186512
18	-2.232e-05	0.4411078	-0.06186512
19	-2.231e-05	0.42850471999999995	-0.06186512
20	-2.23e-05	0.4411078	-0.06079848
21	-2.2290000000000002e-05	0.4411078	-0.05973184
22	-2.228e-05	0.45371088	-0.06079848
23	-2.2270000000000002e-05	0.4411078	-0.06079848
24	-2.226e-05	0.45371088	-0.06079848
25	-2.2250000000000002e-05	0.45371088	-0.05973184
26	-2.224e-05	0.46631395999999997	-0.06079848
27	-2.2230000000000002e-05	0.46631395999999997	-0.0586652
28	-2.222e-05	0.46631395999999997	-0.05973184
29	-2.2210000000000002e-05	0.46631395999999997	-0.06079848
30	-2.22e-05	0.46631395999999997	-0.0586652
31	-2.2190000000000003e-05	0.47891703999999996	-0.0586652
32	-2.218e-05	0.49152011999999995	-0.05759856
33	-2.2170000000000003e-05	0.47891703999999996	-0.05759856
34	-2.216e-05	0.49152011999999995	-0.05759856
35	-2.2150000000000003e-05	0.49152011999999995	-0.05759856
36	-2.214e-05	0.5041232	-0.05653192
37	-2.213e-05	0.5041232	-0.05653192
38	-2.212e-05	0.5041232	-0.05653192
39	-2.211e-05	0.5041232	-0.05653192
40	-2.2100000000000002e-05	0.51672628	-0.05546528
41	-2.209e-05	0.51672628	-0.05546528
42	-2.2080000000000002e-05	0.5041232	-0.05546528
43	-2.207e-05	0.52932936	-0.05439864
44	-2.2060000000000002e-05	0.51672628	-0.05439864
45	-2.205e-05	0.52932936	-0.053332
46	-2.2040000000000002e-05	0.51672628	-0.05439864
47	-2.203e-05	0.52932936	-0.053332
48	-2.2020000000000003e-05	0.54193244	-0.05226536
49	-2.201e-05	0.54193244	-0.05226536
50	-2.2000000000000003e-05	0.54193244	-0.05226536
51	-2.199e-05	0.54193244	-0.05226536
52	-2.1980000000000003e-05	0.55453552	-0.05119872
53	-2.197e-05	0.55453552	-0.05119872
54	-2.196e-05	0.55453552	-0.05226536
55	-2.195e-05	0.5671385999999999	-0.05013208
56	-2.194e-05	0.55453552	-0.05013208
57	-2.1930000000000002e-05	0.5671385999999999	-0.05013208
58	-2.192e-05	0.5797416799999999	-0.05013208
59	-2.1910000000000002e-05	0.5797416799999999	-0.05013208
60	-2.19e-05	0.5671385999999999	-0.04906544
61	-2.1890000000000002e-05	0.5797416799999999	-0.0479988
62	-2.188e-05	0.5797416799999999	-0.04906544
63	-2.1870000000000002e-05	0.5797416799999999	-0.04693216
64	-2.186e-05	0.5797416799999999	-0.04693216
65	-2.1850000000000003e-05	0.5923447599999999	-0.0479988
66	-2.184e-05	0.5923447599999999	-0.04693216
67	-2.1830000000000003e-05	0.5923447599999999	-0.04586552
68	-2.182e-05	0.5923447599999999	-0.04586552
69	-2.1810000000000003e-05	0.6049478399999999	-0.04586552
70	-2.18e-05	0.5923447599999999	-0.04479888
71	-2.179e-05	0.630154	-0.04479888
72	-2.178e-05	0.6049478399999999	-0.04479888
73	-2.177e-05	0.61755092	-0.04479888
74	-2.1760000000000002e-05	0.630154	-0.04373224
75	-2.175e-05	0.61755092	-0.04373224
76	-2.1740000000000002e-05	0.630154	-0.04373224
77	-2.173e-05	0.61755092	-0.0426656
78	-2.1720000000000002e-05	0.630154	-0.0426656
79	-2.171e-05	0.630154	-0.0426656
80	-2.1700000000000002e-05	0.630154	-0.0426656
81	-2.169e-05	0.630154	-0.04053232
82	-2.1680000000000002e-05	0.64275708	-0.04053232
83	-2.167e-05	0.65536016	-0.04053232
84	-2.1660000000000003e-05	0.65536016	-0.04053232
85	-2.165e-05	0.64275708	-0.04053232
86	-2.1640000000000003e-05	0.65536016	-0.04053232
87	-2.163e-05	0.65536016	-0.03946568
88	-2.162e-05	0.66796324	-0.03946568
89	-2.161e-05	0.65536016	-0.03839904
90	-2.16e-05	0.66796324	-0.03839904
91	-2.159e-05	0.65536016	-0.03839904
92	-2.158e-05	0.66796324	-0.0373324
93	-2.1570000000000002e-05	0.68056632	-0.0373324
94	-2.156e-05	0.66796324	-0.0373324
95	-2.1550000000000002e-05	0.66796324	-0.03626576
96	-2.154e-05	0.68056632	-0.03626576
97	-2.1530000000000002e-05	0.66796324	-0.03519912
98	-2.152e-05	0.66796324	-0.03519912
99	-2.1510000000000002e-05	0.6931693999999999	-0.03519912
100	-2.15e-05	0.6931693999999999	-0.03413248
101	-2.1490000000000003e-05	0.6931693999999999	-0.03413248
102	-2.148e-05	0.6931693999999999	-0.03413248
103	-2.1470000000000003e-05	0.6931693999999999	-0.03306584
104	-2.146e-05	0.6931693999999999	-0.03306584
105	-2.145e-05	0.7057724799999999	-0.0319992
106	-2.144e-05	0.6931693999999999	-0.03306584
107	-2.1430000000000003e-05	0.6931693999999999	-0.0319992
108	-2.142e-05	0.7057724799999999	-0.03093256
109	-2.141e-05	0.7057724799999999	-0.03093256
110	-2.1400000000000002e-05	0.7057724799999999	-0.03093256
111	-2.139e-05	0.7057724799999999	-0.03093256
112	-2.1380000000000002e-05	0.7183755599999999	-0.02986592
